date,years_since_19850101,temp_deg_C
1986-08-17,1.6246575342465754,9.4
1986-08-18,1.6273972602739726,7.3
1986-08-19,1.63013698630137,8.4
1986-08-20,1.632876712328767,9.2
1986-08-21,1.6356164383561644,6.6
1986-08-22,1.6383561643835616,9.7
1986-08-23,1.641095890410959,12.4
1986-08-24,1.643835616438356,10.2
1986-08-25,1.6465753424657534,5.9
1986-08-26,1.6493150684931508,7.1
1986-08-27,1.652054794520548,7.5
1986-08-28,1.6547945205479453,9.7
1986-08-29,1.6575342465753424,12.2
1986-08-30,1.6602739726027398,5.6
1986-08-31,1.663013698630137,5.4
1986-09-01,1.6657534246575343,8.3
1986-09-02,1.6684931506849314,10.6
1986-09-03,1.6712328767123288,9.1
1986-09-04,1.673972602739726,11.3
1986-09-05,1.6767123287671233,10.9
1986-09-06,1.6794520547945206,8.9
1986-09-07,1.6821917808219178,6.3
1986-09-08,1.6849315068493151,9.0
1986-09-09,1.6876712328767123,6.1
1986-09-10,1.6904109589041096,9.1
1986-09-11,1.6931506849315068,9.6
1986-09-12,1.6958904109589041,6.0
1986-09-13,1.6986301369863013,10.0
1986-09-14,1.7013698630136986,11.0
1986-09-15,1.704109589041096,6.2
1986-09-16,1.7068493150684931,8.3
1986-09-17,1.7095890410958905,11.3
1986-09-18,1.7123287671232876,11.3
1986-09-19,1.715068493150685,6.7
1986-09-20,1.7178082191780821,6.6
1986-09-21,1.7205479452054795,11.4
1986-09-22,1.7232876712328766,6.9
1986-09-23,1.726027397260274,10.6
1986-09-24,1.7287671232876711,8.6
1986-09-25,1.7315068493150685,11.3
1986-09-26,1.7342465753424658,12.5
1986-09-27,1.736986301369863,9.9
1986-09-28,1.7397260273972603,6.9
1986-09-29,1.7424657534246575,5.5
1986-09-30,1.7452054794520548,7.8
1986-10-01,1.747945205479452,11.0
1986-10-02,1.7506849315068493,16.2
1986-10-03,1.7534246575342465,9.9
1986-10-04,1.7561643835616438,8.7
1986-10-05,1.7589041095890412,10.5
1986-10-06,1.7616438356164383,12.2
1986-10-07,1.7643835616438357,10.6
1986-10-08,1.7671232876712328,8.3
1986-10-09,1.7698630136986302,5.5
1986-10-10,1.7726027397260273,9.0
1986-10-11,1.7753424657534247,6.4
1986-10-12,1.7780821917808218,7.2
1986-10-13,1.7808219178082192,12.9
1986-10-14,1.7835616438356163,12.0
1986-10-15,1.7863013698630137,7.3
1986-10-16,1.789041095890411,9.7
1986-10-17,1.7917808219178082,8.4
1986-10-18,1.7945205479452055,14.7
1986-10-19,1.7972602739726027,9.5
1986-10-20,1.8,7.9
1986-10-21,1.8027397260273972,6.8
1986-10-22,1.8054794520547945,12.6
1986-10-23,1.8082191780821917,5.2
1986-10-24,1.810958904109589,7.5
1986-10-25,1.8136986301369864,8.7
1986-10-26,1.8164383561643835,7.6
1986-10-27,1.819178082191781,9.0
1986-10-28,1.821917808219178,7.2
1986-10-29,1.8246575342465754,10.7
1986-10-30,1.8273972602739725,13.1
1986-10-31,1.83013698630137,13.9
1986-11-01,1.832876712328767,10.8
1986-11-02,1.8356164383561644,10.4
1986-11-03,1.8383561643835618,9.1
1986-11-04,1.841095890410959,16.0
1986-11-05,1.8438356164383563,21.0
1986-11-06,1.8465753424657534,16.2
1986-11-07,1.8493150684931507,8.6
1986-11-08,1.8520547945205479,9.2
1986-11-09,1.8547945205479452,12.5
1986-11-10,1.8575342465753424,9.7
1986-11-11,1.8602739726027397,12.5
1986-11-12,1.8630136986301369,10.3
1986-11-13,1.8657534246575342,12.0
1986-11-14,1.8684931506849316,11.0
1986-11-15,1.8712328767123287,14.8
1986-11-16,1.873972602739726,15.0
1986-11-17,1.8767123287671232,15.3
1986-11-18,1.8794520547945206,10.3
1986-11-19,1.8821917808219177,10.7
1986-11-20,1.884931506849315,10.5
1986-11-21,1.8876712328767122,8.9
1986-11-22,1.8904109589041096,8.1
1986-11-23,1.893150684931507,11.5
1986-11-24,1.895890410958904,12.8
1986-11-25,1.8986301369863015,9.1
1986-11-26,1.9013698630136986,14.6
1986-11-27,1.904109589041096,11.6
1986-11-28,1.906849315068493,11.2
1986-11-29,1.9095890410958904,12.6
1986-11-30,1.9123287671232876,7.5
1986-12-01,1.915068493150685,11.0
1986-12-02,1.917808219178082,14.5
1986-12-03,1.9205479452054794,18.5
1986-12-04,1.9232876712328768,15.4
1986-12-05,1.926027397260274,13.1
1986-12-06,1.9287671232876713,16.3
1986-12-07,1.9315068493150684,20.2
1986-12-08,1.9342465753424658,11.5
1986-12-09,1.936986301369863,12.4
1986-12-10,1.9397260273972603,10.9
1986-12-11,1.9424657534246574,12.7
1986-12-12,1.9452054794520548,12.2
1986-12-13,1.9479452054794522,12.4
1986-12-14,1.9506849315068493,9.8
1986-12-15,1.9534246575342467,8.5
1986-12-16,1.9561643835616438,14.7
1986-12-17,1.9589041095890412,12.0
1986-12-18,1.9616438356164383,10.3
1986-12-19,1.9643835616438357,11.0
1986-12-20,1.9671232876712328,10.2
1986-12-21,1.9698630136986301,12.6
1986-12-22,1.9726027397260273,11.6
1986-12-23,1.9753424657534246,9.7
1986-12-24,1.978082191780822,13.4
1986-12-25,1.9808219178082191,10.5
1986-12-26,1.9835616438356165,14.7
1986-12-27,1.9863013698630136,14.6
1986-12-28,1.989041095890411,14.2
1986-12-29,1.9917808219178081,13.2
1986-12-30,1.9945205479452055,11.7
1986-12-31,1.9972602739726026,17.2
